name;AT1G01470.1;AT1G01900.1;AT1G02700.1;AT1G02780.1;AT1G03030.1;AT1G03880.1;AT1G03890.1;AT1G04170.1;AT1G04410.1;AT1G04480.1;AT1G04580.1;AT1G04660.1;AT1G05510.1;AT1G07040.1;AT1G07140.1;AT1G07645.1;AT1G07750.1;AT1G07920.1;AT1G07985.1;AT1G08110.1;AT1G08830.1;AT1G09010.1;AT1G09430.1;AT1G09620.1;AT1G09640.1;AT1G10590.1;AT1G10670.1;AT1G11360.1;AT1G11650.2;AT1G11840.1;AT1G11860.1;AT1G11910.1;AT1G12840.1;AT1G13930.1;AT1G14170.1;AT1G14930.1;AT1G14940.1;AT1G14950.1;AT1G15120.1;AT1G15330.1;AT1G15340.1;AT1G15690.1;AT1G15930.1;AT1G16030.1;AT1G16350.1;AT1G16730.1;AT1G16770.1;AT1G16850.1;AT1G17100.1;AT1G17290.1;AT1G17370.1;AT1G18070.1;AT1G18080.1;AT1G18100.1;AT1G18210.1;AT1G18270.1;AT1G18500.1;AT1G19570.1;AT1G19900.1;AT1G20020.1;AT1G20200.1;AT1G20260.1;AT1G20620.1;AT1G20630.1;AT1G21080.1;AT1G21670.1;AT1G21750.1;AT1G22300.1;AT1G22780.1;AT1G23190.1;AT1G24360.1;AT1G24450.1;AT1G26630.1;AT1G27400.1;AT1G27950.1;AT1G27970.1;AT1G27990.1;AT1G28200.1;AT1G29310.1;AT1G29350.1;AT1G29680.1;AT1G30230.1;AT1G30360.1;AT1G30580.1;AT1G33120.1;AT1G34430.1;AT1G42970.1;AT1G43170.1;AT1G43670.1;AT1G44575.1;AT1G45000.1;AT1G47128.1;AT1G47540.1;AT1G47980.1;AT1G48130.1;AT1G48470.1;AT1G48830.1;AT1G48850.1;AT1G48990.1;AT1G49240.1;AT1G49760.1;AT1G50200.1;AT1G50380.1;AT1G50480.1;AT1G51980.1;AT1G52360.1;AT1G52560.1;AT1G52690.1;AT1G53750.1;AT1G54010.1;AT1G54100.1;AT1G54860.1;AT1G54870.1;AT1G55210.1;AT1G56070.1;AT1G56110.1;AT1G56330.1;AT1G56340.1;AT1G56600.1;AT1G57720.1;AT1G60680.1;AT1G62000.1;AT1G62080.1;AT1G62240.1;AT1G62290.1;AT1G63000.1;AT1G63770.3;AT1G63940.1;AT1G64110.1;AT1G65090.2;AT1G65880.1;AT1G65930.1;AT1G65980.1;AT1G66430.1;AT1G67090.1;AT1G68010.1;AT1G68560.1;AT1G69295.1;AT1G69410.1;AT1G69800.1;AT1G70580.1;AT1G70680.1;AT1G70730.1;AT1G70770.1;AT1G70840.1;AT1G71695.1;AT1G71950.1;AT1G72100.1;AT1G72370.1;AT1G72550.1;AT1G72680.1;AT1G73190.1;AT1G74030.1;AT1G74310.1;AT1G74920.1;AT1G75280.1;AT1G76160.1;AT1G77090.1;AT1G77120.1;AT1G77510.1;AT1G78300.1;AT1G78370.1;AT1G78380.1;AT1G78900.1;AT1G79230.3;AT1G79440.1;AT1G79550.1;AT1G79690.1;AT2G01140.1;AT2G01250.1;AT2G01470.1;AT2G02930.1;AT2G03440.1;AT2G04350.1;AT2G04390.1;AT2G04520.1;AT2G04780.1;AT2G05710.1;AT2G05920.1;AT2G05990.1;AT2G07698.1;AT2G14170.1;AT2G14260.2;AT2G14720.1;AT2G15010.1;AT2G16600.1;AT2G17360.1;AT2G17870.1;AT2G17980.1;AT2G18340.1;AT2G18370.1;AT2G18540.1;AT2G18570.1;AT2G19900.1;AT2G19940.1;AT2G20140.1;AT2G20260.1;AT2G20360.1;AT2G20420.1;AT2G20560.1;AT2G20580.1;AT2G20990.1;AT2G21160.1;AT2G21170.1;AT2G21660.1;AT2G21720.1;AT2G21820.1;AT2G21870.1;AT2G22240.1;AT2G22420.1;AT2G22780.1;AT2G23110.1;AT2G23120.1;AT2G23240.1;AT2G24020.1;AT2G24200.1;AT2G24270.1;AT2G24940.1;AT2G25280.1;AT2G25890.1;AT2G25970.1;AT2G27020.1;AT2G28000.1;AT2G28190.1;AT2G28470.1;AT2G28490.1;AT2G28790.1;AT2G28900.1;AT2G29300.1;AT2G30200.1;AT2G30970.1;AT2G32120.1;AT2G32920.1;AT2G33070.1;AT2G33150.1;AT2G33590.1;AT2G34700.1;AT2G34790.1;AT2G35490.1;AT2G35840.1;AT2G36070.1;AT2G36460.1;AT2G36530.1;AT2G36640.1;AT2G37220.1;AT2G37620.1;AT2G37660.1;AT2G37970.1;AT2G38040.1;AT2G38380.1;AT2G38530.1;AT2G38540.1;AT2G38870.1;AT2G39990.1;AT2G40170.1;AT2G41220.1;AT2G41260.1;AT2G41530.1;AT2G41840.1;AT2G42000.1;AT2G42500.1;AT2G42520.1;AT2G42560.1;AT2G42740.1;AT2G42790.1;AT2G43090.1;AT2G43520.1;AT2G43750.1;AT2G43950.1;AT2G44060.1;AT2G44120.1;AT2G44350.1;AT2G45140.1;AT2G45290.1;AT2G45710.1;AT2G46280.1;AT2G46750.1;AT2G47470.1;AT2G47770.1;AT3G01280.1;AT3G01390.1;AT3G01570.1;AT3G01910.1;AT3G02080.1;AT3G02090.1;AT3G02230.1;AT3G02360.1;AT3G02480.1;AT3G02530.1;AT3G02560.1;AT3G02720.1;AT3G03960.1;AT3G04170.1;AT3G04790.1;AT3G04840.1;AT3G05190.1;AT3G05260.1;AT3G05530.1;AT3G05560.1;AT3G06050.1;AT3G06860.1;AT3G07110.1;AT3G08030.1;AT3G08530.1;AT3G08580.1;AT3G08590.1;AT3G08770.1;AT3G08900.1;AT3G09200.1;AT3G09440.1;AT3G09840.1;AT3G10020.1;AT3G10410.1;AT3G10920.1;AT3G11050.1;AT3G11630.1;AT3G11930.1;AT3G12145.1;AT3G12203.1;AT3G12390.1;AT3G12490.1;AT3G12580.1;AT3G12780.1;AT3G12800.1;AT3G12960.1;AT3G13235.1;AT3G13300.1;AT3G13790.1;AT3G13920.1;AT3G13930.1;AT3G14067.1;AT3G14310.1;AT3G14360.1;AT3G14990.1;AT3G15090.1;AT3G15180.1;AT3G15260.1;AT3G15280.1;AT3G15670.1;AT3G15730.1;AT3G16190.1;AT3G16640.1;AT3G16895.1;AT3G16950.1;AT3G16990.1;AT3G17020.1;AT3G17240.1;AT3G17520.1;AT3G17810.1;AT3G17940.1;AT3G18080.1;AT3G18190.1;AT3G18490.1;AT3G18570.1;AT3G18820.1;AT3G19170.1;AT3G19420.1;AT3G19760.1;AT3G19820.1;AT3G19920.1;AT3G20390.1;AT3G20820.1;AT3G21370.1;AT3G21380.1;AT3G21720.1;AT3G22110.1;AT3G22200.1;AT3G22490.1;AT3G22500.1;AT3G22640.1;AT3G23400.1;AT3G23490.1;AT3G23570.1;AT3G23940.1;AT3G23990.1;AT3G24170.1;AT3G25230.1;AT3G25860.1;AT3G26060.1;AT3G26070.1;AT3G26380.1;AT3G26650.1;AT3G26720.1;AT3G27240.1;AT3G27430.2;AT3G27660.1;AT3G29360.1;AT3G42170.1;AT3G44100.1;AT3G44110.1;AT3G44300.1;AT3G45030.1;AT3G47520.1;AT3G47930.1;AT3G48000.1;AT3G48990.1;AT3G49910.1;AT3G50980.1;AT3G51800.1;AT3G51810.1;AT3G51840.1;AT3G52300.1;AT3G52850.1;AT3G52930.1;AT3G52960.1;AT3G52990.1;AT3G53040.1;AT3G53110.1;AT3G53970.1;AT3G53990.1;AT3G54400.1;AT3G54660.1;AT3G55120.1;AT3G55260.1;AT3G55360.1;AT3G55440.1;AT3G55800.1;AT3G56150.1;AT3G56310.1;AT3G56350.1;AT3G57020.1;AT3G57290.1;AT3G57890.1;AT3G58450.1;AT3G58460.1;AT3G58550.1;AT3G58610.1;AT3G58680.1;AT3G60340.1;AT3G60730.1;AT3G60750.1;AT3G60820.1;AT3G61220.1;AT3G62030.1;AT3G62120.1;AT3G62730.1;AT3G63170.1;AT3G63460.1;AT3G63520.1;AT3G63540.1;AT4G01050.1;AT4G01900.1;AT4G02280.1;AT4G02340.1;AT4G02360.1;AT4G02450.1;AT4G02510.1;AT4G02520.1;AT4G03200.1;AT4G04460.1;AT4G05420.1;AT4G08390.1;AT4G09000.1;AT4G09320.1;AT4G09600.1;AT4G10020.1;AT4G10040.1;AT4G10320.1;AT4G10750.1;AT4G11150.1;AT4G11600.1;AT4G12130.1;AT4G12290.1;AT4G12420.1;AT4G13010.1;AT4G13200.1;AT4G13360.1;AT4G13430.1;AT4G13850.1;AT4G13930.1;AT4G13940.1;AT4G14030.1;AT4G14160.1;AT4G14880.1;AT4G15410.1;AT4G15530.1;AT4G16155.1;AT4G16210.1;AT4G16500.1;AT4G16690.1;AT4G16720.1;AT4G16760.1;AT4G18100.1;AT4G18920.1;AT4G19410.1;AT4G20360.1;AT4G20830.1;AT4G20850.1;AT4G21020.1;AT4G21150.1;AT4G21280.1;AT4G21580.1;AT4G21860.1;AT4G22670.1;AT4G24190.1;AT4G24280.1;AT4G24620.1;AT4G24830.1;AT4G25130.1;AT4G25140.1;AT4G25580.1;AT4G25740.1;AT4G26740.1;AT4G27090.1;AT4G27140.1;AT4G27160.1;AT4G27170.1;AT4G27500.1;AT4G27520.1;AT4G28510.1;AT4G28520.1;AT4G29840.1;AT4G30880.1;AT4G31180.1;AT4G31490.1;AT4G31700.1;AT4G31990.1;AT4G32770.1;AT4G32920.1;AT4G33090.1;AT4G33650.1;AT4G34110.1;AT4G34180.1;AT4G34200.1;AT4G34260.1;AT4G34450.1;AT4G34480.1;AT4G34670.1;AT4G34870.1;AT4G35090.1;AT4G35260.1;AT4G35630.1;AT4G35790.1;AT4G35830.1;AT4G36020.1;AT4G36195.1;AT4G36360.1;AT4G36600.1;AT4G36700.1;AT4G37000.1;AT4G37050.1;AT4G37550.1;AT4G37870.1;AT4G37910.1;AT4G38220.1;AT4G38350.1;AT4G38740.1;AT4G38970.1;AT4G39260.1;AT4G39660.1;AT5G01300.1;AT5G01670.1;AT5G02240.1;AT5G03860.1;AT5G04430.1;AT5G04590.1;AT5G04885.1;AT5G05010.1;AT5G06060.1;AT5G06760.1;AT5G07030.1;AT5G07190.2;AT5G07350.1;AT5G07440.1;AT5G07830.1;AT5G08380.1;AT5G08530.1;AT5G08670.1;AT5G09590.1;AT5G09640.1;AT5G09810.1;AT5G10160.1;AT5G10560.1;AT5G10860.1;AT5G11170.1;AT5G11520.1;AT5G11560.1;AT5G11680.1;AT5G11880.1;AT5G12030.1;AT5G12040.1;AT5G12950.1;AT5G13120.1;AT5G13420.1;AT5G13430.1;AT5G13450.1;AT5G13850.1;AT5G13980.1;AT5G14030.1;AT5G14040.1;AT5G14450.1;AT5G14780.1;AT5G15090.1;AT5G15530.1;AT5G15650.1;AT5G16050.1;AT5G16840.1;AT5G16970.1;AT5G17310.2;AT5G17380.1;AT5G17920.1;AT5G18170.1;AT5G18900.1;AT5G19140.1;AT5G19440.1;AT5G19510.1;AT5G19550.1;AT5G19760.1;AT5G19770.1;AT5G19860.1;AT5G19990.1;AT5G20010.1;AT5G20280.1;AT5G20290.1;AT5G20720.1;AT5G20950.1;AT5G20960.1;AT5G21990.1;AT5G22460.1;AT5G22470.1;AT5G22810.1;AT5G26000.1;AT5G26120.1;AT5G26360.1;AT5G26830.1;AT5G27540.1;AT5G27640.1;AT5G27850.1;AT5G28840.1;AT5G34940.2;AT5G35360.1;AT5G36210.1;AT5G36880.1;AT5G37510.1;AT5G38160.1;AT5G38170.1;AT5G38470.1;AT5G39410.1;AT5G39570.1;AT5G39720.1;AT5G39730.1;AT5G40370.1;AT5G40420.1;AT5G40760.1;AT5G40770.1;AT5G42270.1;AT5G42740.1;AT5G42790.1;AT5G42980.1;AT5G43060.1;AT5G43600.1;AT5G43940.1;AT5G44120.1;AT5G44120.2;AT5G44120.3;AT5G44310.1;AT5G44380.1;AT5G45690.1;AT5G46070.1;AT5G46230.1;AT5G46290.1;AT5G47550.1;AT5G47810.1;AT5G48100.1;AT5G48180.1;AT5G48230.2;AT5G48300.1;AT5G49190.1;AT5G49460.1;AT5G49650.1;AT5G49910.1;AT5G50250.1;AT5G50370.1;AT5G50600.1;AT5G50850.1;AT5G50920.1;AT5G51970.1;AT5G52300.1;AT5G52640.1;AT5G52840.1;AT5G53560.1;AT5G54080.1;AT5G54740.1;AT5G54770.1;AT5G54960.1;AT5G55070.1;AT5G55240.1;AT5G55410.1;AT5G55480.1;AT5G55730.1;AT5G57110.1;AT5G57550.1;AT5G57655.2;AT5G58070.1;AT5G58290.1;AT5G59310.1;AT5G59420.1;AT5G59880.1;AT5G60640.1;AT5G61410.1;AT5G61780.1;AT5G61790.1;AT5G62490.1;AT5G62530.1;AT5G63030.1;AT5G63620.1;AT5G63800.1;AT5G64260.1;AT5G64350.1;AT5G64570.1;AT5G65750.1;AT5G66090.1;AT5G66190.1;AT5G66400.1;AT5G66420.1;AT5G66570.1;AT5G66590.1;AT5G66760.1;AT5G66780.1;AT5G67360.1;AT5G67500.1;ATCG00120.1;ATCG00480.1;ATCG00490.1
low_1;22866363;383154342.5;48307337.4;30263431;5688061.6;3836522010;7527640620;38067496.6;119859706.6;41244358.2;26931234.8;65658876.3;1157289352;12515961.7;28492826.2;30337137.3;42739838.3;456325686.7;128919461.2;16384841.1;40641934.3;34371016.5;21823280.8;11203490.9;174315049.4;9488850.7;13476857.6;26876103.2;35539961.2;613583801.8;20483699.2;1478852310;9268178.7;32141840.6;24190545.7;1248366718;1549763158;5301911745;3270376.6;6517830.9;50496615.3;53568648.2;6585593.1;261341563.2;32494983.4;139984884.4;43897309.1;18479390.5;253395334.7;39820050.8;17179434.3;8549851.7;304015081.4;95594604.3;32631911.8;16142844.4;23289535.6;180970379.5;483553480.7;13408862.6;16787198.2;31969327.6;243631341.8;85143200;21739277.9;14206622.6;827577132.6;11657764.9;92415053.6;22331725.8;231389538.8;59263088;20966764.7;18222494;77139219.6;28632405;43556005;35940643.2;16852674.5;7896601.9;103130188.9;51848365;20044751.2;25401182.2;186453550.4;46596424;138056058.1;164798188.6;18945635.5;14144997.8;4181071.6;115788216.2;57382684.6;91808863.9;620730209.7;222324085.9;19206084.2;13566782.3;35813231.2;56332740.1;43686227.2;37146782.9;24851700;15563802.3;48457408.6;82758069.7;20084955;518604296.6;20598292.6;50789739.1;323233166.3;1173670286;4131396211;29221662.6;453642635.1;11354178.6;26540299.8;108016971.1;13294328.8;285573189;25138056.3;109938321.6;242130678;8775148.7;30251327.6;16539974.6;172813492.1;34926289.2;63344869.5;102925554.2;49813557.3;247066001;58064305.4;76453413.6;222586911.6;4667794.3;23808150.7;46316122.5;99063354;27363005.8;36645210.9;13841197.4;29558575.3;90717567.4;773308187.8;1540077662;92562043.4;169362357.7;69723174.7;6710325.7;176684602.5;154733808.9;43714458.6;128622103.1;11932920.3;35918465.6;64809063.5;26284046.8;665750183.4;192931230.1;13101571.7;63926628;42477286.1;158221590.5;116551063.1;118807514.8;234930687.5;462601062.2;343315308.1;84886890.7;36324410.7;3289342.4;21113733.2;14781783.9;61565380.1;25343301.1;58315853.3;158570129.4;201064905;195562293;286064062;35393078.3;11774119.6;37861591.7;92276902.5;59306573.9;134914742.4;82968195.5;8166307.9;11602659.7;29588131.8;467617838.9;17077431.4;407225183.4;8840708.6;7378501;33969376.7;23389890.2;21390445.1;10340532.7;47550063.5;30361779.4;114294416.9;41426288.9;610241630.2;19462395.1;289854319.3;9067085.5;51120135.9;28528706.1;49599963;66914492.8;14954226;17294833.9;9690191;19395014.9;103138724.4;78718087.5;21265044.8;12588715.2;22951723.4;97665013.4;24419322.2;177963868.7;17188029.8;3003796366;97712144.8;28698395.3;40870950.7;15312088.8;73909364.4;113248254.3;16119650.4;1097494449;380379348.5;98164377.6;1008538741;33317928.8;60516537.4;13419568.8;4873528.2;184608966.8;496800215.9;231297477.4;28760654.1;56637509.3;21217644.8;214328321.3;11924745.3;377066236.8;63028614.7;10862488.4;33841042.4;26643760.8;75704936.7;12095255.3;190774182;68158504.2;42951707.4;20968160.3;5708581;56041544.6;2533014008;49457941.5;16458140.2;29330719.4;18603064.4;32368294.7;26124554.3;17280133;63288900.6;55991016.3;32409863.5;99155933.5;29169657.7;26489402;127582358.5;188200256.2;56583267.9;51423447.1;5821769.3;270780610.1;87630852.3;31334717.6;31514365.8;51093034.4;26358023.2;1549360910;16881174.8;8110169.2;8422265.5;31110452;18057890.7;12252893.1;41364601;31224774.8;609488269.3;22373402.1;35360854.9;171138555.5;59453777.2;17822597.6;24990779.3;45191339.7;41249497.6;35378054.8;28182975.7;16624461.4;152212935;51533381.4;65644325.4;94916276.7;111706876.4;6806015.9;70444946.4;93760752.7;48919881.7;29945690;126622369.2;15895955.7;175283073.3;409201968;123012284.3;18160288.4;64235229.8;24284722.5;38126175.8;12590613.8;88737323.7;36011318.6;131710821.1;32578131;30455078.5;39506949.2;23700666;7247818.7;152320650.4;330442240;2177565182;94795265.7;137422616.4;203140951.9;34410597.2;46090673.7;14185761.5;16141081.3;64653452.6;1106035318;102051242.6;16882307.1;50805977.2;10089243.4;132983650.4;83340349;30686414;13575247.7;16061548;15487611.5;9746102.2;53265967.3;96112280.5;48993037;1892806676;920395236.1;424554729.3;21926434.7;42433860.7;470153273.2;260352149.8;5212323358;367922519.5;62031239.7;20460475.5;41542798.3;7866447.2;29652218.5;67177929.7;58989317.4;84451242.9;7295763.8;37630928.3;42848979.2;69385508;19209933.9;45011417.7;14349150597;31012623.2;28930324.5;331904732.1;31847796.7;52000805.5;227529976.4;86151885.1;15045088.2;110513178.2;255567084.3;48420393.2;55389107.8;106510865.2;910015210.7;41268748.9;2543151.2;172199203.3;272009478;333037630;61553939.4;973031934;38393068.3;34394520.7;15660904.7;241277054.7;27324327.4;32927034.6;39800818.2;31849780.4;711772253.2;15928966.9;22331591;68046932.8;943167783.5;467925541;13441963.8;25734577.3;185539089.5;8530606.1;13330848.4;81395075.9;17913864.9;98202649.9;539623363.5;198041312.3;22386889.4;16294145.2;96931735.2;31000995.4;225342282.2;22080748.4;14798609.4;31706227.2;13925277.2;27427182;333605147;98896308.1;13080457.1;113676958.4;33709172.2;9110561.7;13415866.9;37380261.9;813837251.3;13938419;26596035.2;6063436.8;92349990.8;61039242.3;918909080.5;27935174.2;9938651.9;35638559.2;38907730.2;78544003.4;109352037.7;195322178.5;12634514;76149718;21875387.5;49562774.5;13618588.3;90498139.2;179651589.6;166305912;16621334.5;14055994.9;138261057.5;14441423.6;196277843.6;61075534.7;19201773.6;164561407.4;24696308.7;37316597.5;24825042.1;26769726.2;16702126.9;107075465;37877556.5;16267436.1;672922063.2;838902375.4;20283966.8;8520290.7;59999059.6;81559387.2;37027800.1;116137964.2;37427251.3;41215008.3;5239766.6;115906087.1;623497878.1;259542404.8;57091575.8;254785404.4;35859671.3;668320384.9;131273396.3;2455451786;63736550.7;128675117.8;4240493.3;9989435123;10590031.9;199176431.4;27351825.8;24017321.4;26642694.8;28882828.9;89550800.6;10656200.1;38832023.5;7416068;18492734.4;65782847.6;72839667.6;47050057.3;19158009.3;49276606.5;32408600.3;194390690.9;57625865.4;21745851.8;21682899.3;23236066.4;286974638.9;18852247.6;169305220.9;235958199.2;124104860;2583702553;22697929;9640138.2;65639485.7;74140271.4;24274698.2;113876345.5;63985664.8;64258443.7;39458156.1;231350236.1;41243676;219923917.3;354017728.6;359715931.2;216738735.7;146313621.1;15306051.5;52800295.9;42557718.4;114208726.2;360229210.4;651547176.3;1309560076;174768076.2;20306252.7;46732483.7;38882670.8;30592543.1;372304757.9;160594512.3;279502152.5;385041725.5;169617822.5;13076200.6;8084993.4;86761251.7;26880210.5;9607897.1;23451116.8;14069802.4;347597944.3;11146068.3;101408299.1;37901594.9;81725732.8;43914853.2;22095663.2;50256513.1;85138639.5;166914162.5;20969355;21091441.7;497476237.6;38834875.3;96530025.6;48299010.2;10579004.1;107821311.3;162219094.9;189500126.1;49745988.8;104618008.1;125842105.4;36812600.9;32736861.5;25673200;129962680.7;102200411.5;19463438.7;35521252.7;80387734;21521738.4;158558741.7;14506022.8;78621154.3;40528220;115044906.8;81913199.4;12112312.6;11230301;471376879.8;93923226.6;83523495.5;40329119;7404498.4;21988871.2;4172231.6;12356331.5;144724788.4;42944488.9;31460364.2;83509439.1;19415156.1;6718378.7;72445414.9;267385131.5;922962526;97654599.9;74576097.2;41564478.2;180642605;5450524.3;73084681.5;7366449627;29824672.4;6498763.6;33715287.6;72614708.6;37519803.8;10755218.1;51672942.8;36740888.6;38169812;374219635.7;12290440.8;42275702.2;364226491.4;8155439;1809940430;11126428.8;32136495.8;531926009;25545826.6;8364233.5;26665979.6;57254805.6;179771995.3;37502776.7;26267395.6;29239467.3;21780162.3;18416097.4;24466528;29506568.4;4807756659;23548072;59766055.4;85193216.1;182623052;115631381.2;12105470.6;4914004.5;17119205.9;9796655249;75454337.5;62139340.3;35643426.3;80388218.4;94756967.9;38253293;194269202.1;40132305.5;1398638932;118272617.6;1067558372;127202092.8;43534437.1;12338977.5;31679654.3;118438124.3;20883413.4;106025985.2;163984889.7;151194190.9;22398531.8;317043852.6;33737343.4;85097896.6;6112656.4;36989997.7;94339398.9;127397806.6;12357414.4;62911001.1;42034692;32476123.8;17448459.2;6556690.5;135272760.9;153582361;185758106.8;45580432;17154879.1;192791869.9;814076054.4
